material_id,formula,tc,cif_path
mp-1337,As2Mo1,0.41,data\structures\3DSC_CIFs\MP\mp-1337.cif
mp-7598,As2Nb1,0.0,data\structures\3DSC_CIFs\MP\mp-7598.cif
mp-4316,As2Ni2Sr1,0.66,data\structures\3DSC_CIFs\MP\mp-4316.cif
mp-20465,As2Pd1,0.0,data\structures\3DSC_CIFs\MP\mp-20465.cif
mp-4370,As2Pd2Sr1,0.92,data\structures\3DSC_CIFs\MP\mp-4370.cif
mp-1214686,As2Pd5,0.46,data\structures\3DSC_CIFs\MP\mp-1214686.cif
mp-2513,As3Pt2,0.0,data\structures\3DSC_CIFs\MP\mp-2513.cif
mp-571534,As2Pt2Sr1,5.083333333,data\structures\3DSC_CIFs\MP\mp-571534.cif
mp-12561,As2Ta1,0.0,data\structures\3DSC_CIFs\MP\mp-12561.cif
mp-484,As2Te3,4.4,data\structures\3DSC_CIFs\MP\mp-484.cif
mp-7097,As2Th1,0.0,data\structures\3DSC_CIFs\MP\mp-7097.cif
mp-604647,As2Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-604647.cif
mp-1072660,As2V1,0.0,data\structures\3DSC_CIFs\MP\mp-1072660.cif
mp-1077179,As2W1,0.9,data\structures\3DSC_CIFs\MP\mp-1077179.cif
mp-27606,As2Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-27606.cif
mp-542454,As3Mo2,0.0,data\structures\3DSC_CIFs\MP\mp-542454.cif
mp-12531,As3Sn4,1.1949999999999998,data\structures\3DSC_CIFs\MP\mp-12531.cif
mp-11696,As3W2,0.0,data\structures\3DSC_CIFs\MP\mp-11696.cif
mp-1103080,As4Ba2Fe2Ti2O1,20.125,data\structures\3DSC_CIFs\MP\mp-1103080.cif
mp-1078332,As4Ca1Fe4Rb1,35.0,data\structures\3DSC_CIFs\MP\mp-1078332.cif
mp-1743,As4Mo5,0.0,data\structures\3DSC_CIFs\MP\mp-1743.cif
mp-2473,As7Re3,0.0,data\structures\3DSC_CIFs\MP\mp-2473.cif
mp-1545,Nb3Rh1,2.7423333333333333,data\structures\3DSC_CIFs\MP\mp-1545.cif
mp-2752,Au1Nb2.85V0.15,8.4,data\structures\3DSC_CIFs\MP\mp-2752.cif
mp-839,Au1V3,2.2192,data\structures\3DSC_CIFs\MP\mp-839.cif
mp-642304,Ba1Ge12Pt4,5.17,data\structures\3DSC_CIFs\MP\mp-642304.cif
mp-2258,Au0.25Cu0.75,0.0,data\structures\3DSC_CIFs\MP\mp-2258.cif
mp-1217358,Au0.25Te0.75,1.85,data\structures\3DSC_CIFs\MP\mp-1217358.cif
mp-2776,Au1Ga2,1.292,data\structures\3DSC_CIFs\MP\mp-2776.cif
mp-30571,Au1Tl2,4.25,data\structures\3DSC_CIFs\MP\mp-30571.cif
mp-567525,Au3Te5,1.62,data\structures\3DSC_CIFs\MP\mp-567525.cif
mp-1184316,Au0.2Ga0.8,1.587,data\structures\3DSC_CIFs\MP\mp-1184316.cif
mp-568880,In1Pd2Y1,1.04,data\structures\3DSC_CIFs\MP\mp-568880.cif
mp-1393,Au0.2Sn0.8,2.38,data\structures\3DSC_CIFs\MP\mp-1393.cif
mp-9219,B2C1La1Pt2,10.25,data\structures\3DSC_CIFs\MP\mp-9219.cif
mp-30379,Au1Ga1,1.2,data\structures\3DSC_CIFs\MP\mp-30379.cif
mp-522,Au0.5Cu0.5,0.0,data\structures\3DSC_CIFs\MP\mp-522.cif
mp-1219939,Au0.5Pb2Pd0.5,3.02,data\structures\3DSC_CIFs\MP\mp-1219939.cif
mp-1184705,Au0.75Hg0.25,0.0,data\structures\3DSC_CIFs\MP\mp-1184705.cif
mp-1220356,Au0.7Nb3Pt0.3,12.5,data\structures\3DSC_CIFs\MP\mp-1220356.cif
mp-1220645,Au1Nb3,8.920714285714286,data\structures\3DSC_CIFs\MP\mp-1220645.cif
mp-22154,Au1In2,0.22,data\structures\3DSC_CIFs\MP\mp-22154.cif
mp-1008634,Au1,0.0,data\structures\3DSC_CIFs\MP\mp-1008634.cif
mp-1215995,Au1In1Pd1Y1,2.3,data\structures\3DSC_CIFs\MP\mp-1215995.cif
mp-22493,Au2In1Y1,1.74,data\structures\3DSC_CIFs\MP\mp-22493.cif
mp-30365,Au1Be1,2.5125,data\structures\3DSC_CIFs\MP\mp-30365.cif
mp-1220,Au1Be5,0.0,data\structures\3DSC_CIFs\MP\mp-1220.cif
mp-1195837,Au1Ga40Mo8,9.4,data\structures\3DSC_CIFs\MP\mp-1195837.cif
mp-1002136,Au1La1,0.0,data\structures\3DSC_CIFs\MP\mp-1002136.cif
mp-11249,Au1Lu1,0.37,data\structures\3DSC_CIFs\MP\mp-11249.cif
mp-437,Au1Mg1,0.0,data\structures\3DSC_CIFs\MP\mp-437.cif
mp-1363,Au1Na2,0.0,data\structures\3DSC_CIFs\MP\mp-1363.cif
mp-22795,Au1Pb2,3.76,data\structures\3DSC_CIFs\MP\mp-22795.cif
mp-30412,Au1Pb3,4.325,data\structures\3DSC_CIFs\MP\mp-30412.cif
mp-1077347,Au1Pt4U1,0.0,data\structures\3DSC_CIFs\MP\mp-1077347.cif
mp-738,Au1Sb2,0.58,data\structures\3DSC_CIFs\MP\mp-738.cif
mp-11256,Au1Sc1,2.0,data\structures\3DSC_CIFs\MP\mp-11256.cif
mp-1067925,Au1Si3Sr1,1.65,data\structures\3DSC_CIFs\MP\mp-1067925.cif
mp-1775,Au1Sn1,1.25,data\structures\3DSC_CIFs\MP\mp-1775.cif
mp-1194495,Au1Ta2,0.0,data\structures\3DSC_CIFs\MP\mp-1194495.cif
mp-20123,Au1Te2,2.05,data\structures\3DSC_CIFs\MP\mp-20123.cif
mp-1629,Au1Th2,3.27,data\structures\3DSC_CIFs\MP\mp-1629.cif
mp-30424,Au1Zn3,1.245,data\structures\3DSC_CIFs\MP\mp-30424.cif
mp-11263,Au1Zr3,0.92,data\structures\3DSC_CIFs\MP\mp-11263.cif
mp-29665,Au25Sb75,6.7,data\structures\3DSC_CIFs\MP\mp-29665.cif
mp-570113,Au2Bi1,1.77,data\structures\3DSC_CIFs\MP\mp-570113.cif
mp-5173,Au2Ce1Si2,2.051666667,data\structures\3DSC_CIFs\MP\mp-5173.cif
mp-30376,Au2Er1In1,0.0,data\structures\3DSC_CIFs\MP\mp-30376.cif
mp-979422,Au2Ga1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-979422.cif
mp-30395,Au2In1Sc1,3.02,data\structures\3DSC_CIFs\MP\mp-30395.cif
mp-568830,Au2In1Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-568830.cif
mp-568537,Au2In1Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-568537.cif
mp-1052,Au2Na1,0.0,data\structures\3DSC_CIFs\MP\mp-1052.cif
mp-2123,Au2Nb3,0.0,data\structures\3DSC_CIFs\MP\mp-2123.cif
mp-19871,Au2Pb1,2.848,data\structures\3DSC_CIFs\MP\mp-19871.cif
mp-30364,Au5Ba1,0.4,data\structures\3DSC_CIFs\MP\mp-30364.cif
mp-568920,Au5Ca1,0.34,data\structures\3DSC_CIFs\MP\mp-568920.cif
mp-1193415,Au5Cd8,0.0,data\structures\3DSC_CIFs\MP\mp-1193415.cif
mp-1298,Au5K1,0.0,data\structures\3DSC_CIFs\MP\mp-1298.cif
mp-30418,Au5Sn1,0.9,data\structures\3DSC_CIFs\MP\mp-30418.cif
mp-1188500,Au9Nb11,0.0,data\structures\3DSC_CIFs\MP\mp-1188500.cif
mp-1198030,C1Cu1Sr2O5,0.0,data\structures\3DSC_CIFs\MP\mp-1198030.cif
mp-8062,B0.039C0.961Si1,1.4,data\structures\3DSC_CIFs\MP\mp-8062.cif
mp-22268,P1Ru1Zr1,8.496153846,data\structures\3DSC_CIFs\MP\mp-22268.cif
mp-1695,C3Y2,14.894444444444446,data\structures\3DSC_CIFs\MP\mp-1695.cif
mp-567871,B0.2Nb5Si2.8,5.9,data\structures\3DSC_CIFs\MP\mp-567871.cif
mp-17535,B0.3Ru0.7,2.58,data\structures\3DSC_CIFs\MP\mp-17535.cif
mp-2580,B0.57Nb0.43,0.0,data\structures\3DSC_CIFs\MP\mp-2580.cif
mp-1106165,B0.8Nb5Si2.2,6.6,data\structures\3DSC_CIFs\MP\mp-1106165.cif
mp-1080111,B0.72Mo0.28,0.0,data\structures\3DSC_CIFs\MP\mp-1080111.cif
mp-1206909,B0.75Ca1Pd3,0.0,data\structures\3DSC_CIFs\MP\mp-1206909.cif
mp-954,B0.86Ba0.14,0.0,data\structures\3DSC_CIFs\MP\mp-954.cif
mp-6188,B1C1Lu1Ni1,2.786666667,data\structures\3DSC_CIFs\MP\mp-6188.cif
mp-978495,B0.978C0.022Si1,1.35,data\structures\3DSC_CIFs\MP\mp-978495.cif
mp-160,B1,8.5,data\structures\3DSC_CIFs\MP\mp-160.cif
mp-2967,B2Co2La1,0.0,data\structures\3DSC_CIFs\MP\mp-2967.cif
mp-1104598,B12Er1,0.0,data\structures\3DSC_CIFs\MP\mp-1104598.cif
mp-1104585,B12Ho1,0.0,data\structures\3DSC_CIFs\MP\mp-1104585.cif
mp-1084,B12Zr1,5.981,data\structures\3DSC_CIFs\MP\mp-1084.cif
mp-1104289,B12Lu1,0.435,data\structures\3DSC_CIFs\MP\mp-1104289.cif
mp-8772,B12Sc1,0.39,data\structures\3DSC_CIFs\MP\mp-8772.cif
mp-12570,B12Th0.93Zr0.07,5.5,data\structures\3DSC_CIFs\MP\mp-12570.cif
mp-1104905,B12Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-1104905.cif
mp-7817,B12Y1,4.7,data\structures\3DSC_CIFs\MP\mp-7817.cif
mp-568548,B16Ir19Mg10,4.0875,data\structures\3DSC_CIFs\MP\mp-568548.cif
mp-1214529,B1Ba1Cu1Gd1O5,0.0,data\structures\3DSC_CIFs\MP\mp-1214529.cif
mp-14970,B1Ba1Cu1La1O5,0.0,data\structures\3DSC_CIFs\MP\mp-14970.cif
mp-10350,B1Ba1Cu1Nd1O5,0.0,data\structures\3DSC_CIFs\MP\mp-10350.cif
mp-1214336,B1Ba1Cu1Sm1O5,0.0,data\structures\3DSC_CIFs\MP\mp-1214336.cif
mp-1214316,B1Ba1Cu1Tb1O5,0.0,data\structures\3DSC_CIFs\MP\mp-1214316.cif
mp-9244,B1C1Li0.78,0.0,data\structures\3DSC_CIFs\MP\mp-9244.cif
mp-4472,B1C1Mo2,5.933333333333334,data\structures\3DSC_CIFs\MP\mp-4472.cif
mp-1079500,B1Ca1N1Ni1,2.08,data\structures\3DSC_CIFs\MP\mp-1079500.cif
mp-22435,B1Ce1Pt3,0.0,data\structures\3DSC_CIFs\MP\mp-22435.cif
mp-493,B1Co2,0.0,data\structures\3DSC_CIFs\MP\mp-493.cif
mp-1080664,B1Cr1,0.0,data\structures\3DSC_CIFs\MP\mp-1080664.cif
mp-569424,B1Cr2,0.0,data\structures\3DSC_CIFs\MP\mp-569424.cif
mp-1915,B1Fe2,0.0,data\structures\3DSC_CIFs\MP\mp-1915.cif
mp-345,B1Hf1,3.1,data\structures\3DSC_CIFs\MP\mp-345.cif
mp-23189,B1I3,1.86,data\structures\3DSC_CIFs\MP\mp-23189.cif
mp-1183252,B1Ir1,0.0,data\structures\3DSC_CIFs\MP\mp-1183252.cif
mp-20881,B1La1N1Ni1,1.96,data\structures\3DSC_CIFs\MP\mp-20881.cif
mp-20318,B1Mn2,0.0,data\structures\3DSC_CIFs\MP\mp-20318.cif
mp-1890,B1Mo1,0.5,data\structures\3DSC_CIFs\MP\mp-1890.cif
mp-1219525,B1Mo1Re1,5.09,data\structures\3DSC_CIFs\MP\mp-1219525.cif
mp-2501,B1Mo2,5.577500000000001,data\structures\3DSC_CIFs\MP\mp-2501.cif
mp-984,B1N1,0.0,data\structures\3DSC_CIFs\MP\mp-984.cif
mp-20689,B2Nb3,0.0,data\structures\3DSC_CIFs\MP\mp-20689.cif
mp-3591,B1Nd1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-3591.cif
mp-2536,B1Ni2,0.0,data\structures\3DSC_CIFs\MP\mp-2536.cif
mp-1096829,B1Pt1,0.0,data\structures\3DSC_CIFs\MP\mp-1096829.cif
mp-15671,B1Re3,4.75,data\structures\3DSC_CIFs\MP\mp-15671.cif
mp-567164,B1Rh1,0.0,data\structures\3DSC_CIFs\MP\mp-567164.cif
mp-21502,B1Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-21502.cif
mp-1097,B1Ta1,4.0,data\structures\3DSC_CIFs\MP\mp-1097.cif
mp-13415,B2Ta3,0.0,data\structures\3DSC_CIFs\MP\mp-13415.cif
mp-7857,B1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-7857.cif
mp-9973,B1V1,0.0,data\structures\3DSC_CIFs\MP\mp-9973.cif
mp-2091,B2V3,0.0,data\structures\3DSC_CIFs\MP\mp-2091.cif
mp-7832,B1W1,0.0,data\structures\3DSC_CIFs\MP\mp-7832.cif
mp-1113,B1W2,3.1933333333333334,data\structures\3DSC_CIFs\MP\mp-1113.cif
mp-1014246,B1Zr1,3.1,data\structures\3DSC_CIFs\MP\mp-1014246.cif
mp-1009823,B3Be1.09,0.72,data\structures\3DSC_CIFs\MP\mp-1009823.cif
mp-6098,B2C1Er1Ni2,10.2329166665,data\structures\3DSC_CIFs\MP\mp-6098.cif
mp-6576,B2C1Ni2Y1,14.17727273,data\structures\3DSC_CIFs\MP\mp-6576.cif
mp-1025095,B2C1Ce1Co2,0.0,data\structures\3DSC_CIFs\MP\mp-1025095.cif
mp-10964,B2C1Ce1Ir2,0.0,data\structures\3DSC_CIFs\MP\mp-10964.cif
mp-10860,B2C1Ce1Ni2,0.05,data\structures\3DSC_CIFs\MP\mp-10860.cif
mp-1206294,B2C1Ce1Pd2,0.0,data\structures\3DSC_CIFs\MP\mp-1206294.cif
mp-1024975,B2C1Ce1Pt2,0.0,data\structures\3DSC_CIFs\MP\mp-1024975.cif
mp-6191,B2C1Ce1Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-6191.cif
mp-12985,B2C1Co2Pr1,0.0,data\structures\3DSC_CIFs\MP\mp-12985.cif
mp-6646,B2C1Ho1Ni2,8.0661764705,data\structures\3DSC_CIFs\MP\mp-6646.cif
mp-6092,B2C1Ni2Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-6092.cif
mp-6544,B2C1Lu1Ni2,15.88066667,data\structures\3DSC_CIFs\MP\mp-6544.cif
mp-6754,B2C1Ni2Tm1,9.659,data\structures\3DSC_CIFs\MP\mp-6754.cif
mp-6223,B2C1Dy1Ni2,5.033571429,data\structures\3DSC_CIFs\MP\mp-6223.cif
mp-1217626,B2C1Er0.8Ni2Tb0.2,6.15,data\structures\3DSC_CIFs\MP\mp-1217626.cif
mp-20728,B2C1Gd1Ni2,0.0,data\structures\3DSC_CIFs\MP\mp-20728.cif
mp-5992,B2C1Ir2La1,0.0,data\structures\3DSC_CIFs\MP\mp-5992.cif
mp-568083,B2C1La1Ni2,0.0,data\structures\3DSC_CIFs\MP\mp-568083.cif
mp-6794,B2C1La1Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-6794.cif
mp-6102,B2C1Nd1Ni2,0.0,data\structures\3DSC_CIFs\MP\mp-6102.cif
mp-6140,B2C1Ni2Pr1,0.0,data\structures\3DSC_CIFs\MP\mp-6140.cif
mp-1217431,B2C1Ni2Tb0.6Y0.4,0.0,data\structures\3DSC_CIFs\MP\mp-1217431.cif
mp-1025034,B2C1Ni2Th1,6.966666667,data\structures\3DSC_CIFs\MP\mp-1025034.cif
mp-1025123,B2C1Ni2U1,0.0,data\structures\3DSC_CIFs\MP\mp-1025123.cif
mp-6286,B2C1Ni2Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-6286.cif
mp-1025041,B2C1Pd2Th1,14.5,data\structures\3DSC_CIFs\MP\mp-1025041.cif
mp-1024989,B2C1Pd2Y1,22.6,data\structures\3DSC_CIFs\MP\mp-1024989.cif
mp-12986,B2C1Pr1Pt2,6.0,data\structures\3DSC_CIFs\MP\mp-12986.cif
mp-568924,B2C1Pr1Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-568924.cif
mp-1072285,B2C1Pt2Th1,6.6,data\structures\3DSC_CIFs\MP\mp-1072285.cif
mp-1080399,B2C1Rh2Th1,0.0,data\structures\3DSC_CIFs\MP\mp-1080399.cif
mp-1025127,B2C1Rh2U1,0.0,data\structures\3DSC_CIFs\MP\mp-1025127.cif
mp-2958,B2C2Dy1,0.0,data\structures\3DSC_CIFs\MP\mp-2958.cif
mp-10852,B2C2La1,0.0,data\structures\3DSC_CIFs\MP\mp-10852.cif
mp-10858,B2C2Lu1,1.2,data\structures\3DSC_CIFs\MP\mp-10858.cif
mp-1078866,B2C2Y1,1.8,data\structures\3DSC_CIFs\MP\mp-1078866.cif
mp-14445,B2Ca1Ir2,0.0,data\structures\3DSC_CIFs\MP\mp-14445.cif
mp-8431,B2Ca1Rh2,0.0,data\structures\3DSC_CIFs\MP\mp-8431.cif
mp-3465,B2Ce0.003La0.997Rh3,0.38,data\structures\3DSC_CIFs\MP\mp-3465.cif
mp-4454,B2Ce1Co3,0.0,data\structures\3DSC_CIFs\MP\mp-4454.cif
mp-11593,B2Ce1Ir3,0.0,data\structures\3DSC_CIFs\MP\mp-11593.cif
mp-5757,B2Ce1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-5757.cif
mp-5940,B2Ce1Ru3,0.55,data\structures\3DSC_CIFs\MP\mp-5940.cif
mp-3515,B2Co2Y1,0.0,data\structures\3DSC_CIFs\MP\mp-3515.cif
mp-20193,B2Co3Dy1,0.0,data\structures\3DSC_CIFs\MP\mp-20193.cif
mp-5353,B2Co3Er1,0.0,data\structures\3DSC_CIFs\MP\mp-5353.cif
mp-21252,B2Co3Gd1,0.0,data\structures\3DSC_CIFs\MP\mp-21252.cif
mp-5313,B2Co3Ho1,0.0,data\structures\3DSC_CIFs\MP\mp-5313.cif
mp-15709,B2Co3Lu1,0.0,data\structures\3DSC_CIFs\MP\mp-15709.cif
mp-4938,B2Co3Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-4938.cif
mp-5410,B2Co3Sm1,0.0,data\structures\3DSC_CIFs\MP\mp-5410.cif
mp-3040,B2Co3Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-3040.cif
mp-5714,B2Co3Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-5714.cif
mp-10056,B2Co3U1,0.0,data\structures\3DSC_CIFs\MP\mp-10056.cif
mp-5019,B2Co3Y1,0.0,data\structures\3DSC_CIFs\MP\mp-5019.cif
mp-10058,B2Co3Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-10058.cif
mp-374,B2Cr1,0.0,data\structures\3DSC_CIFs\MP\mp-374.cif
mp-29239,B2Lu1Ru1,10.054,data\structures\3DSC_CIFs\MP\mp-29239.cif
mp-1024993,B2Dy1Ir3,0.0,data\structures\3DSC_CIFs\MP\mp-1024993.cif
mp-1189918,B2Dy1Os1,0.0,data\structures\3DSC_CIFs\MP\mp-1189918.cif
mp-1025143,B2Dy1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-1025143.cif
mp-1189977,B2Dy1Ru1,0.0,data\structures\3DSC_CIFs\MP\mp-1189977.cif
mp-3092,B2Dy1Ru3,0.0,data\structures\3DSC_CIFs\MP\mp-3092.cif
mp-1225723,B2Er0.4Lu0.6Ru1,6.295,data\structures\3DSC_CIFs\MP\mp-1225723.cif
mp-5197,B2Er1Ir3,0.0,data\structures\3DSC_CIFs\MP\mp-5197.cif
mp-1189333,B2Er1Os1,0.0,data\structures\3DSC_CIFs\MP\mp-1189333.cif
mp-5678,B2Er1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-5678.cif
mp-1181423,B2Er1Ru1,0.0,data\structures\3DSC_CIFs\MP\mp-1181423.cif
mp-3093,B2Er1Ru3,0.0,data\structures\3DSC_CIFs\MP\mp-3093.cif
mp-21127,B2Eu1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-21127.cif
mp-1077270,B2Gd1Ir3,0.0,data\structures\3DSC_CIFs\MP\mp-1077270.cif
mp-22117,B2Gd1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-22117.cif
mp-22335,B2Gd1Ru3,0.0,data\structures\3DSC_CIFs\MP\mp-22335.cif
mp-1105309,B2Ge1Ta5,3.8,data\structures\3DSC_CIFs\MP\mp-1105309.cif
mp-1994,B2Hf1,0.0,data\structures\3DSC_CIFs\MP\mp-1994.cif
mp-1072182,B2Ho1Ir3,0.0,data\structures\3DSC_CIFs\MP\mp-1072182.cif
mp-1189925,B2Ho1Os1,0.0,data\structures\3DSC_CIFs\MP\mp-1189925.cif
mp-1025027,B2Ho1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-1025027.cif
mp-1181033,B2Ho1Ru1,0.0,data\structures\3DSC_CIFs\MP\mp-1181033.cif
mp-2985,B2Ho1Ru3,0.0,data\structures\3DSC_CIFs\MP\mp-2985.cif
mp-20391,B2Ir1Mo2,3.6,data\structures\3DSC_CIFs\MP\mp-20391.cif
mp-1189371,B2Ir1V2,1.12,data\structures\3DSC_CIFs\MP\mp-1189371.cif
mp-6939,B2Ir2Sr1,0.0,data\structures\3DSC_CIFs\MP\mp-6939.cif
mp-10112,B2Ir3La1,1.65,data\structures\3DSC_CIFs\MP\mp-10112.cif
mp-1024990,B2Ir3Lu1,0.0,data\structures\3DSC_CIFs\MP\mp-1024990.cif
mp-1025068,B2Ir3Nd1,0.0,data\structures\3DSC_CIFs\MP\mp-1025068.cif
mp-1077776,B2Ir3Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-1077776.cif
mp-1080381,B2Ir3Sm1,0.0,data\structures\3DSC_CIFs\MP\mp-1080381.cif
mp-1025075,B2Ir3Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1025075.cif
mp-10115,B2Ir3Th1,2.09,data\structures\3DSC_CIFs\MP\mp-10115.cif
mp-1077393,B2Ir3Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-1077393.cif
mp-10116,B2Ir3U1,0.0,data\structures\3DSC_CIFs\MP\mp-10116.cif
mp-31098,B2Ir3Y1,0.0,data\structures\3DSC_CIFs\MP\mp-31098.cif
mp-1025071,B2Ir3Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-1025071.cif
mp-14696,B2La1Rh3,2.57,data\structures\3DSC_CIFs\MP\mp-14696.cif
mp-6114,B2La3N3Ni2,13.0325,data\structures\3DSC_CIFs\MP\mp-6114.cif
mp-1189270,B2Lu1Os1,2.66,data\structures\3DSC_CIFs\MP\mp-1189270.cif
mp-2880,B2Lu1Os3,4.655,data\structures\3DSC_CIFs\MP\mp-2880.cif
mp-1025024,B2Lu1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-1025024.cif
mp-5578,B2Lu1Ru3,0.0,data\structures\3DSC_CIFs\MP\mp-5578.cif
mp-450,B2Nb1,4.231111111111111,data\structures\3DSC_CIFs\MP\mp-450.cif
mp-365,B2Mg0.5,36.0,data\structures\3DSC_CIFs\MP\mp-365.cif
mp-1222002,B2Mg0.6,36.9,data\structures\3DSC_CIFs\MP\mp-1222002.cif
mp-571428,B2Mg1Ni3,0.0,data\structures\3DSC_CIFs\MP\mp-571428.cif
mp-2331,B2Mo1,0.0,data\structures\3DSC_CIFs\MP\mp-2331.cif
mp-4984,B2Mo5Si1,5.8,data\structures\3DSC_CIFs\MP\mp-4984.cif
mp-3055,B2Nd1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-3055.cif
mp-7099,B2Nd1Ru3,0.0,data\structures\3DSC_CIFs\MP\mp-7099.cif
mp-2850,B2Os1,2.14,data\structures\3DSC_CIFs\MP\mp-2850.cif
mp-1189073,B2Os1Sc1,1.34,data\structures\3DSC_CIFs\MP\mp-1189073.cif
mp-1189495,B2Os1Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1189495.cif
mp-1188249,B2Os1Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-1188249.cif
mp-1106229,B2Os1Y1,2.22,data\structures\3DSC_CIFs\MP\mp-1106229.cif
mp-10132,B2Os3U1,0.0,data\structures\3DSC_CIFs\MP\mp-10132.cif
mp-5369,B2Pr1Rh3,0.0,data\structures\3DSC_CIFs\MP\mp-5369.cif
mp-5939,B2Pr1Ru3,0.0,data\structures\3DSC_CIFs\MP\mp-5939.cif
mp-1773,B2Re1,6.3,data\structures\3DSC_CIFs\MP\mp-1773.cif
mp-7348,B2Rh2Sr1,0.0,data\structures\3DSC_CIFs\MP\mp-7348.cif
mp-2947,B2Rh3Sm1,0.0,data\structures\3DSC_CIFs\MP\mp-2947.cif
mp-1072051,B2Rh3Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1072051.cif
mp-1076960,B2Rh3Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-1076960.cif
mp-1024941,B2Rh3Y1,0.0,data\structures\3DSC_CIFs\MP\mp-1024941.cif
mp-1025051,B2Rh3Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-1025051.cif
mp-1077,B2Ru1,1.55,data\structures\3DSC_CIFs\MP\mp-1077.cif
mp-1188195,B2Ru1Y1,7.7,data\structures\3DSC_CIFs\MP\mp-1188195.cif
mp-1188601,B2Ru1Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1188601.cif
mp-1188615,B2Ru1Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-1188615.cif
mp-3467,B2Ru3Sm1,0.0,data\structures\3DSC_CIFs\MP\mp-3467.cif
mp-3186,B2Ru3Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-3186.cif
mp-3223,B2Ru3Th1,1.79,data\structures\3DSC_CIFs\MP\mp-3223.cif
mp-5620,B2Ru3Tm1,0.0,data\structures\3DSC_CIFs\MP\mp-5620.cif
mp-10137,B2Ru3U1,0.0,data\structures\3DSC_CIFs\MP\mp-10137.cif
mp-4382,B2Ru3Y1,0.0,data\structures\3DSC_CIFs\MP\mp-4382.cif
mp-3268,B2Ru3Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-3268.cif
mp-2252,B2Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-2252.cif
mp-1108,B2Ta0.84,0.0,data\structures\3DSC_CIFs\MP\mp-1108.cif
mp-1145,B2Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-1145.cif
mp-1472,B2Zr1,5.5,data\structures\3DSC_CIFs\MP\mp-1472.cif
mp-1491,B2V1,0.0,data\structures\3DSC_CIFs\MP\mp-1491.cif
mp-624186,B3Br5C6La9,6.0,data\structures\3DSC_CIFs\MP\mp-624186.cif
mp-1106180,B3Re7,3.19,data\structures\3DSC_CIFs\MP\mp-1106180.cif
mp-1106065,B3Rh7,0.0,data\structures\3DSC_CIFs\MP\mp-1106065.cif
mp-696746,B4C1,0.0,data\structures\3DSC_CIFs\MP\mp-696746.cif
mp-22165,B4Ce1Co4,0.0,data\structures\3DSC_CIFs\MP\mp-22165.cif
mp-1201565,B4Ce1Ru4,0.0,data\structures\3DSC_CIFs\MP\mp-1201565.cif
mp-1189595,B4Co4Dy1,0.0,data\structures\3DSC_CIFs\MP\mp-1189595.cif
mp-1189246,B4Co4Er1,0.0,data\structures\3DSC_CIFs\MP\mp-1189246.cif
mp-1181496,B4Co4Gd1,0.0,data\structures\3DSC_CIFs\MP\mp-1181496.cif
mp-1188650,B4Co4Ho1,0.0,data\structures\3DSC_CIFs\MP\mp-1188650.cif
mp-1189538,B4Co4Lu1,0.0,data\structures\3DSC_CIFs\MP\mp-1189538.cif
mp-1106036,B4Co4Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1106036.cif
